Transaction_ID,Date,Region,Product_Variant,Channel,Unit_Price,Units_Sold,Marketing_Spend,Logistics_Delay,Customer_Score
RB02419,2023-01-12,ASIA-PACIFIC,Red Edition,Social Media,75,518,8284.18,3,8.0
RB00838,2024-07-19,TH-NORTH,Red Edition,in-store promo,75,290,49888.61,2,10.0
RB03817,2024-02-17,TH-EAST,Original Blue,TV Ad,80,611,54562.0,2,6.0
RB09395,2024-10-20,TH-SOUTH,Krating Daeng 250,Social Media,60,644,58381.06,3,4.0
RB04355,2023-10-20,TH-NORTH,Original Blue,TV Ad,80,431,41480.8,3,6.0
RB08139,2023-09-04,TH-CENTRAL,Krating Daeng 250,TV Ad,60,539,27168.66,1,8.0
RB02782,2023-12-25,ASIA-PACIFIC,Sugarfree,extreme sports,90,383,30375.21,5,10.0
RB08466,2023-04-24,USA-EAST,Original Blue,Social Media,80,460,6020.14,3,6.0
RB06646,2024-07-03,TH-CENTRAL,Sugarfree,extreme sports,90,1000,20860.15,2,5.0
RB02662,2023-09-11,TH-CENTRAL,Red Edition,in-store promo,75,499,26074.2,2,8.0
RB01877,2024-01-18,ASIA-PACIFIC,Red Edition,in-store promo,75,571,55952.94,0,9.0
RB01861,2023-06-14,TH-NORTH,Tropical Edition,extreme sports,85,476,32434.82,2,6.0
RB03915,2024-12-14,TH-SOUTH,Red Edition,in-store promo,75,257,37153.65,3,5.0
RB00772,2023-04-22,TH-EAST,Red Edition,TV Ad,75,607,45026.65,0,9.0
RB02084,2023-02-18,TH-NORTH,Red Edition,TV Ad,75,591,8936.7,5,6.0
RB00389,2023-05-09,TH-SOUTH,Red Edition,f1 sponsorship,75,508,13362.86,1,2.0
RB04500,2024-08-04,USA-WEST,Sugarfree,Social Media,90,512,52362.5,3,8.0
RB01321,2024-10-19,TH-CENTRAL,Tropical Edition,extreme sports,85,572,14488.0,1,6.0
RB02099,2023-07-14,TH-NORTH,Krating Daeng 250,in-store promo,60,431,25309.1,1,4.0
RB05049,2023-08-09,EUROPE-EU,Sugarfree,Social Media,90,422,32658.19,0,1.0
RB06981,2024-03-08,USA-EAST,Tropical Edition,Social Media,85,683,30494.14,3,4.0
RB02121,2024-07-18,USA-WEST,Krating Daeng 250,f1 sponsorship,60,586,27087.94,0,3.0
RB01025,2023-05-10,TH-EAST,Sugarfree,extreme sports,90,485,20427.76,2,6.0
RB06823,2023-10-27,TH-NORTH,Sugarfree,f1 sponsorship,90,559,36127.02,3,4.0
RB05974,2024-10-06,TH-CENTRAL,Tropical Edition,f1 sponsorship,85,760,34986.05,0,5.0
RB01630,2023-05-14,EUROPE-EU,Red Edition,in-store promo,75,403,35496.82,2,6.0
RB01470,2024-10-07,TH-SOUTH,Red Edition,in-store promo,75,455,6548.06,3,6.0
RB02626,2023-05-18,USA-EAST,Tropical Edition,in-store promo,85,355,27823.89,2,6.0
RB09226,2023-03-31,TH-NORTH,Tropical Edition,Social Media,85,574,54730.35,3,5.0
RB06348,2023-09-16,USA-WEST,Tropical Edition,Social Media,85,631,57223.09,4,9.0
RB07938,2024-04-08,USA-WEST,Krating Daeng 250,f1 sponsorship,60,651,32658.19,2,9.0
RB05327,2023-02-24,USA-WEST,Krating Daeng 250,in-store promo,60,514,59795.7,1,9.0
RB09183,2024-05-05,USA-EAST,Tropical Edition,extreme sports,85,285,8247.52,3,3.0
RB07494,2024-08-25,EUROPE-EU,Sugarfree,in-store promo,90,519,7695.88,4,1.0
RB06731,2024-05-11,TH-CENTRAL,Original Blue,extreme sports,80,350,26378.1,2,4.0
RB04788,2023-12-04,TH-CENTRAL,Sugarfree,extreme sports,90,586,13802.37,4,4.0
RB00430,2024-06-02,TH-SOUTH,Krating Daeng 250,in-store promo,60,377,6222.34,3,9.0
RB09504,2023-05-27,EUROPE-EU,Tropical Edition,f1 sponsorship,85,408,21891.5,2,6.0
RB00221,2023-07-17,USA-WEST,Original Blue,f1 sponsorship,80,504,42929.56,1,9.0
RB06343,2023-03-16,USA-EAST,Sugarfree,f1 sponsorship,90,420,51497.36,1,8.0
RB01698,2024-06-19,TH-SOUTH,Krating Daeng 250,Social Media,60,585,9760.62,5,6.0
RB07256,2024-08-28,EUROPE-EU,Red Edition,f1 sponsorship,75,461,9250.35,2,5.0
RB01705,2024-10-23,TH-EAST,Red Edition,extreme sports,75,607,13963.78,5,2.0
RB08599,2024-07-26,TH-SOUTH,Red Edition,f1 sponsorship,75,548,11275.78,1,6.0
RB04956-DUP,2023-10-26,TH-CENTRAL,Sugarfree,f1 sponsorship,90,401,45469.31,3,8.0
RB04985,2024-07-03,TH-CENTRAL,Original Blue,in-store promo,80,512,38219.58,2,4.0
RB09511,2024-12-31,TH-NORTH,Original Blue,TV Ad,80,494,12399.0,1,7.0
RB05485,2023-03-10,USA-EAST,Original Blue,in-store promo,80,470,32658.19,2,7.0
RB00686,2024-02-18,TH-EAST,Tropical Edition,Social Media,85,420,28993.0,1,8.0
RB03121,2024-07-08,ASIA-PACIFIC,Original Blue,extreme sports,80,463,25242.94,1,6.0
RB06721,2023-04-15,USA-EAST,Krating Daeng 250,TV Ad,60,439,28088.33,3,7.0
RB09528,2023-12-26,TH-NORTH,Tropical Edition,extreme sports,85,919,18621.51,0,4.0
RB08519,2024-03-07,TH-NORTH,Sugarfree,in-store promo,90,463,6795.14,0,7.0
RB03315,2024-04-22,TH-SOUTH,Sugarfree,TV Ad,90,524,49757.59,2,3.0
RB05736,2023-04-25,TH-NORTH,Tropical Edition,f1 sponsorship,85,419,37624.6,1,8.0
RB04727,2024-05-14,USA-EAST,Sugarfree,extreme sports,90,420,42759.07,1,8.0
RB06518,2023-12-19,TH-NORTH,Krating Daeng 250,in-store promo,60,530,46430.37,2,6.0
RB04563,2024-01-06,EUROPE-EU,Original Blue,extreme sports,80,527,54417.97,3,4.0
RB07713,2024-06-14,USA-EAST,Sugarfree,Social Media,90,438,35335.99,1,6.0
RB07187,2023-01-30,USA-EAST,Original Blue,in-store promo,80,287,38367.23,2,7.0
RB02786,2024-03-31,USA-WEST,Red Edition,extreme sports,75,461,15399.96,4,1.0
RB01105,2024-12-01,USA-EAST,Krating Daeng 250,in-store promo,60,420,33524.14,2,4.0
RB04872,2023-12-29,USA-WEST,Tropical Edition,TV Ad,85,239,50630.03,5,7.0
RB03364,2023-08-26,TH-NORTH,Red Edition,in-store promo,75,518,27715.87,2,5.0
RB03395,2024-05-08,TH-CENTRAL,Sugarfree,in-store promo,90,621,44285.17,2,6.0
RB07573,2024-06-07,TH-NORTH,Krating Daeng 250,TV Ad,60,651,57270.15,2,6.0
RB00176,2024-06-03,USA-EAST,Krating Daeng 250,extreme sports,60,756,57596.46,1,6.0
RB05469,2023-02-07,USA-EAST,Red Edition,extreme sports,75,762,48445.96,4,4.0
RB06829,2023-03-24,TH-CENTRAL,Sugarfree,TV Ad,90,538,16620.5,2,6.0
RB05468,2023-06-16,TH-NORTH,Tropical Edition,f1 sponsorship,85,620,6097.15,3,4.0
RB09252,2023-08-17,TH-CENTRAL,Red Edition,extreme sports,75,591,39206.4,3,4.0
RB06902,2024-12-20,ASIA-PACIFIC,Krating Daeng 250,in-store promo,60,429,50189.71,2,3.0
RB07479,2023-01-16,USA-EAST,Krating Daeng 250,in-store promo,60,605,45908.1,0,6.0
RB05505,2023-11-12,USA-WEST,Original Blue,in-store promo,80,578,13062.22,2,10.0
RB04182,2023-11-18,TH-NORTH,Tropical Edition,in-store promo,85,652,15509.66,2,6.0
RB04669,2023-07-23,EUROPE-EU,Red Edition,extreme sports,75,376,33709.45,3,7.0
RB00361,2024-10-08,USA-EAST,Krating Daeng 250,TV Ad,60,660,46017.65,3,5.0
RB00210,2023-05-05,USA-EAST,Tropical Edition,TV Ad,85,486,36119.61,3,8.0
RB04087,2023-09-23,TH-NORTH,Red Edition,extreme sports,75,323,15183.56,2,5.0
RB09160,2023-09-05,TH-NORTH,Original Blue,f1 sponsorship,80,441,56608.51,1,5.0
RB07741,2024-03-30,TH-CENTRAL,Sugarfree,in-store promo,90,523,31026.12,2,6.0
RB00666,2024-08-16,TH-CENTRAL,Original Blue,Social Media,80,484,52500.49,1,6.0
RB08142,2024-09-03,USA-WEST,Tropical Edition,in-store promo,85,599,49664.64,1,4.0
RB05626,2023-02-02,USA-EAST,Red Edition,extreme sports,75,667,26064.16,1,9.0
RB05543,2024-09-02,USA-EAST,Tropical Edition,f1 sponsorship,85,471,32882.28,4,7.0
RB06676,2023-04-29,USA-WEST,Sugarfree,Social Media,90,647,58156.25,2,3.0
RB01391,2024-04-06,TH-NORTH,Red Edition,Social Media,75,620,5208.64,2,4.0
RB06805,2024-05-15,USA-WEST,Red Edition,Social Media,75,616,22278.56,2,9.0
RB06281,2023-11-25,EUROPE-EU,Original Blue,Social Media,80,563,28860.75,79,5.0
RB00337,2023-05-17,TH-NORTH,Red Edition,TV Ad,75,287,17495.4,3,5.0
RB05632,2023-09-21,EUROPE-EU,Sugarfree,in-store promo,90,556,17354.75,5,8.0
RB02148,2024-10-11,TH-NORTH,Tropical Edition,extreme sports,85,406,13489.1,3,8.0
RB03948,2023-05-25,ASIA-PACIFIC,Krating Daeng 250,f1 sponsorship,60,675,57847.21,3,5.0
RB05495,2023-08-31,TH-EAST,Krating Daeng 250,Social Media,60,594,32658.19,2,3.0
RB09392,2024-07-30,TH-EAST,Red Edition,extreme sports,75,672,43867.17,2,6.0
RB05021,2024-10-08,TH-CENTRAL,Krating Daeng 250,TV Ad,60,467,33647.58,1,10.0
RB02810,2023-04-22,TH-NORTH,Sugarfree,TV Ad,90,682,33708.76,5,10.0
RB06387,2024-11-18,ASIA-PACIFIC,Krating Daeng 250,Social Media,60,644,49338.79,2,5.0
RB00665,2024-01-18,USA-WEST,Sugarfree,in-store promo,90,602,56090.78,2,6.0
RB00003,2024-10-23,TH-SOUTH,Original Blue,extreme sports,80,660,46262.41,3,9.0
RB02941,2023-07-30,TH-CENTRAL,Tropical Edition,Social Media,85,514,45362.2,2,10.0
RB01554,2023-06-02,USA-EAST,Red Edition,Social Media,75,437,34336.66,2,6.0
RB09074,2023-11-07,USA-EAST,Sugarfree,in-store promo,90,766,32658.19,4,7.0
RB05663,2024-01-05,TH-CENTRAL,Sugarfree,TV Ad,90,816,27021.31,4,10.0
RB04866,2024-10-25,USA-WEST,Red Edition,Social Media,75,401,48849.23,1,6.0
RB01574,2023-04-13,EUROPE-EU,Original Blue,in-store promo,80,352,27077.16,5,8.0
RB07957,2023-10-13,TH-CENTRAL,Tropical Edition,f1 sponsorship,85,642,39400.38,1,5.0
RB03959,2023-09-10,TH-CENTRAL,Krating Daeng 250,in-store promo,60,769,23004.71,5,5.0
RB01640,2024-07-10,TH-EAST,Sugarfree,in-store promo,90,622,52346.43,0,6.0
RB02957,2024-05-26,TH-EAST,Original Blue,TV Ad,80,600,9945.19,3,4.0
RB00245,2024-08-20,TH-NORTH,Sugarfree,extreme sports,90,343,15117.68,2,2.0
RB02585,2023-03-02,USA-WEST,Sugarfree,TV Ad,90,337,41266.24,4,5.0
RB01018,2023-07-12,TH-EAST,Red Edition,f1 sponsorship,75,535,40714.09,3,2.0
RB07458,2024-12-04,TH-NORTH,Tropical Edition,in-store promo,85,600,44140.29,5,6.0
RB05277,2024-01-26,TH-NORTH,Sugarfree,extreme sports,90,439,29681.24,1,3.0
RB08638,2024-07-29,TH-CENTRAL,Red Edition,extreme sports,75,487,32718.48,2,6.0
RB02967,2023-12-27,TH-NORTH,Red Edition,Social Media,75,568,1086302.36,3,7.0
RB01038,2023-09-24,TH-NORTH,Krating Daeng 250,TV Ad,60,487,42003.88,5,6.0
RB06404,2023-03-31,ASIA-PACIFIC,Red Edition,f1 sponsorship,75,670,11170.1,4,5.0
RB05032,2024-03-11,USA-WEST,Krating Daeng 250,Social Media,60,592,56658.12,5,2.0
RB05554,2024-08-13,TH-CENTRAL,Original Blue,extreme sports,80,604,22391.05,4,6.0
RB06122,2023-10-07,TH-SOUTH,Tropical Edition,extreme sports,85,775,36089.43,4,10.0
RB04962,2024-11-06,EUROPE-EU,Krating Daeng 250,f1 sponsorship,60,695,42367.1,3,8.0
RB08022,2023-08-20,ASIA-PACIFIC,Sugarfree,extreme sports,90,577,21573.6,3,6.0
RB06950,2023-02-06,TH-CENTRAL,Red Edition,in-store promo,75,626,38552.9,3,4.0
RB09430,2023-10-08,USA-WEST,Krating Daeng 250,in-store promo,60,692,51296.23,3,3.0
RB09185,2023-01-15,USA-EAST,Tropical Edition,in-store promo,85,641,43318.24,3,6.0
RB05358,2024-06-05,USA-EAST,Red Edition,f1 sponsorship,75,635,16976.08,3,3.0
RB03687,2023-12-23,TH-NORTH,Original Blue,extreme sports,80,649,14033.83,2,4.0
RB01986,2023-07-01,EUROPE-EU,Original Blue,in-store promo,80,692,42438.84,2,7.0
RB08147,2023-10-12,TH-SOUTH,Original Blue,in-store promo,80,500,37861.85,1,4.0
RB00208,2023-01-08,TH-CENTRAL,Original Blue,TV Ad,80,850,21539.36,2,6.0
RB05067,2023-01-18,TH-NORTH,Krating Daeng 250,in-store promo,60,643,18148.63,2,9.0
RB04485,2024-07-08,TH-NORTH,Tropical Edition,in-store promo,85,572,51350.72,2,6.0
RB07574,2024-10-23,EUROPE-EU,Original Blue,in-store promo,80,538,26241.3,3,8.0
RB02702,2023-04-11,TH-NORTH,Original Blue,in-store promo,80,678,14099.28,5,6.0
RB00285,2024-11-21,ASIA-PACIFIC,Original Blue,extreme sports,80,473,35927.69,0,3.0
RB06944,2023-09-12,TH-EAST,Original Blue,extreme sports,80,589,8446.97,2,9.0
RB05258,2024-03-04,EUROPE-EU,Krating Daeng 250,Social Media,60,432,32758.15,1,6.0
RB02555,2023-02-17,EUROPE-EU,Original Blue,Social Media,80,491,17438.11,2,5.0
RB04024,2024-04-12,TH-NORTH,Sugarfree,f1 sponsorship,90,589,53865.09,1,6.0
RB09239,2023-04-17,TH-NORTH,Original Blue,f1 sponsorship,80,461,29351.0,5,10.0
RB08236,2023-11-07,TH-CENTRAL,Original Blue,Social Media,80,544,27285.73,2,3.0
RB06719,2023-11-02,TH-CENTRAL,Sugarfree,TV Ad,90,491,37301.95,0,4.0
RB07300,2023-03-20,TH-CENTRAL,Original Blue,Social Media,80,309,7618.22,2,9.0
RB03646,2023-04-09,TH-NORTH,Original Blue,Social Media,80,387,49271.83,2,6.0
RB08806,2024-07-10,TH-CENTRAL,Red Edition,f1 sponsorship,75,673,59956.53,5,8.0
RB00392,2024-02-29,TH-NORTH,Krating Daeng 250,in-store promo,60,693,35026.61,1,5.0
RB06879,2023-03-27,USA-EAST,Original Blue,in-store promo,80,515,57283.49,1,9.0
RB08857,2024-07-08,USA-EAST,Red Edition,f1 sponsorship,75,506,59383.45,2,8.0
RB03380,2024-10-09,TH-CENTRAL,Red Edition,Social Media,75,439,59691.3,4,4.0
RB01956,2024-03-28,TH-CENTRAL,Sugarfree,TV Ad,90,454,57265.02,1,7.0
RB08084,2024-10-18,TH-EAST,Tropical Edition,in-store promo,85,676,11972.28,2,6.0
RB04609,2024-04-12,TH-SOUTH,Original Blue,in-store promo,80,221,33725.07,0,9.0
RB05624,2023-04-16,USA-EAST,Sugarfree,TV Ad,90,447,32658.19,2,9.0
RB08832,2024-06-23,USA-EAST,Krating Daeng 250,TV Ad,60,628,38613.5,3,3.0
RB00246,2024-04-22,TH-CENTRAL,Tropical Edition,Social Media,85,413,26358.84,4,6.0
RB04988,2024-05-11,ASIA-PACIFIC,Original Blue,f1 sponsorship,80,600,22169.44,4,6.0
RB02141,2024-04-11,USA-WEST,Sugarfree,in-store promo,90,679,54859.64,2,4.0
RB05870,2024-07-02,TH-CENTRAL,Tropical Edition,in-store promo,85,516,57726.46,2,6.0
RB07321,2024-09-29,TH-NORTH,Sugarfree,in-store promo,90,699,33510.88,0,5.0
RB05064,2023-05-27,TH-EAST,Krating Daeng 250,f1 sponsorship,60,634,8359.6,3,8.0
RB07087,2024-06-01,TH-CENTRAL,Krating Daeng 250,f1 sponsorship,60,465,16203.1,3,2.0
RB01594,2024-09-10,USA-WEST,Red Edition,in-store promo,75,530,34353.14,0,7.0
RB02851,2024-03-01,TH-NORTH,Sugarfree,extreme sports,90,683,42201.66,0,6.0
RB03066,2023-12-19,USA-WEST,Tropical Edition,Social Media,85,591,7623.71,0,7.0
RB03984,2024-07-24,USA-WEST,Tropical Edition,TV Ad,85,498,44109.85,4,10.0
RB03628,2023-04-06,TH-NORTH,Krating Daeng 250,Social Media,60,585,57759.44,4,8.0
RB05308,2024-08-06,USA-EAST,Red Edition,extreme sports,75,673,28027.45,5,2.0
RB03476,2024-04-08,TH-SOUTH,Tropical Edition,in-store promo,85,700,37781.0,2,6.0
RB05343,2024-06-14,EUROPE-EU,Krating Daeng 250,extreme sports,60,553,32658.19,5,6.0
RB05695,2024-03-14,TH-EAST,Red Edition,TV Ad,75,460,12978.03,0,5.0
RB03987,2023-12-31,TH-EAST,Original Blue,f1 sponsorship,80,665,18075.06,4,8.0
RB08286,2024-06-19,TH-NORTH,Original Blue,extreme sports,80,459,52693.86,2,2.0
RB07296,2024-05-24,USA-EAST,Tropical Edition,TV Ad,85,583,23581.4,0,6.0
RB07239,2024-11-30,TH-CENTRAL,Krating Daeng 250,Social Media,60,840,14478.11,4,7.0
RB06485,2023-01-08,TH-EAST,Red Edition,extreme sports,75,545,6043.83,2,6.0
RB09364,2023-04-24,TH-CENTRAL,Tropical Edition,f1 sponsorship,85,572,49532.66,2,6.0
RB00542,2023-11-11,EUROPE-EU,Krating Daeng 250,TV Ad,60,517,43255.25,5,6.0
RB08023,2024-01-01,TH-CENTRAL,Krating Daeng 250,TV Ad,60,340,41710.82,3,3.0
RB05758,2024-06-19,TH-CENTRAL,Tropical Edition,TV Ad,85,332,41236.61,0,3.0
RB00349,2023-10-26,USA-WEST,Tropical Edition,Social Media,85,619,44522.15,1,6.0
RB03187,2024-01-23,TH-NORTH,Red Edition,Social Media,75,351,57140.01,5,7.0
RB09189,2023-09-19,USA-WEST,Tropical Edition,Social Media,85,464,30525.58,1,8.0
RB07362,2023-10-31,EUROPE-EU,Tropical Edition,extreme sports,85,639,34541.1,0,10.0
RB08079,2024-08-04,TH-NORTH,Tropical Edition,f1 sponsorship,85,355,43949.37,3,6.0
RB03194,2024-05-27,USA-EAST,Red Edition,f1 sponsorship,75,599,57813.21,5,10.0
RB00379,2024-11-05,TH-EAST,Krating Daeng 250,TV Ad,60,539,47710.24,1,8.0
RB03485,2024-10-29,TH-NORTH,Original Blue,in-store promo,80,569,22502.84,1,1.0
RB04831,2023-09-18,ASIA-PACIFIC,Krating Daeng 250,extreme sports,60,430,46607.6,2,6.0
RB01538,2023-05-22,USA-WEST,Krating Daeng 250,TV Ad,60,771,44324.62,4,5.0
RB07791,2024-06-19,TH-NORTH,Red Edition,Social Media,75,647,27908.21,3,9.0
RB01604,2023-01-11,TH-NORTH,Sugarfree,f1 sponsorship,90,301,57973.16,5,7.0
RB06466,2024-06-18,TH-CENTRAL,Tropical Edition,extreme sports,85,444,20208.19,3,9.0
RB03081,2024-06-03,USA-EAST,Krating Daeng 250,TV Ad,60,433,59507.37,1,4.0
RB03527,2023-03-28,EUROPE-EU,Red Edition,in-store promo,75,541,41110.62,1,2.0
RB05979,2023-06-02,USA-WEST,Krating Daeng 250,extreme sports,60,399,33664.14,3,6.0
RB02582,2023-01-24,TH-CENTRAL,Sugarfree,extreme sports,90,565,26366.34,2,10.0
RB00232,2024-11-13,TH-SOUTH,Red Edition,TV Ad,75,558,32658.19,1,8.0
RB03321,2023-06-08,TH-SOUTH,Krating Daeng 250,f1 sponsorship,60,530,52477.87,1,3.0
RB07453,2023-01-18,EUROPE-EU,Original Blue,in-store promo,80,595,46582.88,0,6.0
RB00987,2023-11-24,TH-CENTRAL,Krating Daeng 250,f1 sponsorship,60,767,53958.49,3,5.0
RB09148,2023-08-24,ASIA-PACIFIC,Krating Daeng 250,extreme sports,60,317,38849.03,3,5.0
RB03314,2024-04-15,USA-WEST,Sugarfree,TV Ad,90,543,44352.94,2,7.0
RB04926,2023-04-16,TH-NORTH,Tropical Edition,f1 sponsorship,85,652,19966.37,3,8.0
RB05965,2023-12-17,TH-SOUTH,Red Edition,in-store promo,75,578,16961.82,2,10.0
RB01014,2024-10-14,TH-CENTRAL,Sugarfree,extreme sports,90,529,51395.87,2,6.0
RB07890,2023-10-24,USA-WEST,Red Edition,in-store promo,75,640,52211.55,0,1.0
RB04308,2024-05-16,EUROPE-EU,Tropical Edition,in-store promo,85,396,26692.75,5,8.0
RB07042,2024-03-11,TH-SOUTH,Krating Daeng 250,extreme sports,60,759,41707.23,1,6.0
RB08334,2024-12-30,TH-NORTH,Red Edition,TV Ad,75,538,8642.68,4,3.0
RB08916,2024-02-03,EUROPE-EU,Original Blue,Social Media,80,324,57993.23,2,7.0
RB03502,2023-08-27,TH-CENTRAL,Krating Daeng 250,in-store promo,60,440,38383.35,1,5.0
RB07654,2023-12-23,TH-CENTRAL,Red Edition,extreme sports,75,609,27297.58,4,5.0
RB04082,2023-07-01,TH-CENTRAL,Sugarfree,in-store promo,90,630,30476.34,2,7.0
RB02655,2024-02-13,USA-EAST,Original Blue,extreme sports,80,419,39324.12,4,3.0
RB00318,2024-05-02,TH-NORTH,Sugarfree,Social Media,90,616,49432.52,0,6.0
RB02899,2023-05-29,TH-CENTRAL,Tropical Edition,in-store promo,85,810,40985.32,3,6.0
RB06893,2023-08-15,TH-NORTH,Krating Daeng 250,f1 sponsorship,60,578,42745.34,2,6.0
RB02002,2024-07-19,TH-CENTRAL,Tropical Edition,extreme sports,85,479,32658.19,1,4.0
RB04891,2024-09-18,TH-CENTRAL,Tropical Edition,in-store promo,85,532,39608.24,3,6.0
RB08193,2024-02-09,USA-EAST,Red Edition,TV Ad,75,626,15351.67,3,3.0
RB06259,2023-01-01,TH-CENTRAL,Krating Daeng 250,extreme sports,60,643,11058.38,4,7.0
RB07832,2023-05-02,TH-NORTH,Red Edition,f1 sponsorship,75,701,6455.58,1,10.0
RB07240,2023-06-11,TH-CENTRAL,Original Blue,TV Ad,80,616,17737.91,4,7.0
RB00687,2024-12-03,USA-WEST,Original Blue,in-store promo,80,726,15413.68,0,10.0
RB07889,2024-10-19,TH-NORTH,Krating Daeng 250,TV Ad,60,612,10565.53,4,6.0
RB02906,2023-03-01,TH-EAST,Sugarfree,f1 sponsorship,90,418,49547.79,5,5.0
RB06222,2024-02-18,USA-EAST,Sugarfree,Social Media,90,624,16231.53,1,10.0
RB07014,2024-02-20,TH-SOUTH,Krating Daeng 250,Social Media,60,559,23207.22,2,6.0
RB09316,2024-05-07,USA-EAST,Tropical Edition,f1 sponsorship,85,554,32658.19,0,10.0
RB08864,2023-08-20,TH-NORTH,Original Blue,TV Ad,80,522,45571.88,2,5.0
RB02393,2024-10-18,USA-WEST,Tropical Edition,f1 sponsorship,85,545,39026.65,3,4.0
RB09388,2024-07-05,TH-EAST,Red Edition,extreme sports,75,256,26571.21,4,6.0
RB05557,2023-09-21,TH-CENTRAL,Krating Daeng 250,TV Ad,60,631,43293.4,1,2.0
RB03719,2023-07-23,ASIA-PACIFIC,Sugarfree,Social Media,90,373,56150.77,4,8.0
RB09336,2024-01-25,TH-NORTH,Original Blue,in-store promo,80,463,57109.24,1,6.0
RB09227,2023-11-03,ASIA-PACIFIC,Krating Daeng 250,f1 sponsorship,60,563,12993.4,2,6.0
RB02061,2023-10-18,USA-EAST,Original Blue,extreme sports,80,599,22501.9,2,6.0
RB03816,2023-05-29,TH-CENTRAL,Krating Daeng 250,extreme sports,60,374,56807.85,3,6.0
RB09515,2024-10-01,USA-EAST,Krating Daeng 250,f1 sponsorship,60,775,50333.18,2,3.0
RB01535,2024-05-15,TH-SOUTH,Krating Daeng 250,f1 sponsorship,60,579,59706.39,1,6.0
RB06331,2023-05-13,EUROPE-EU,Sugarfree,extreme sports,90,548,28387.28,2,10.0
RB01284,2023-04-26,TH-CENTRAL,Original Blue,in-store promo,80,491,22040.65,4,10.0
RB00651,2023-05-19,EUROPE-EU,Red Edition,Social Media,75,415,13722.16,2,10.0
RB02275,2024-11-03,USA-EAST,Sugarfree,extreme sports,90,628,8240.22,4,7.0
RB08350,2024-12-20,USA-WEST,Original Blue,in-store promo,80,510,37343.68,3,1.0
RB05931,2024-08-28,TH-SOUTH,Sugarfree,extreme sports,90,488,16252.78,0,9.0
RB08199,2023-04-09,TH-CENTRAL,Krating Daeng 250,Social Media,60,461,12161.09,4,6.0
RB07255,2023-11-05,USA-EAST,Sugarfree,Social Media,90,445,22634.95,2,5.0
RB03370,2024-12-24,TH-SOUTH,Red Edition,in-store promo,75,677,38411.38,1,5.0
RB09165,2023-08-15,ASIA-PACIFIC,Original Blue,extreme sports,80,556,34199.68,3,9.0
RB07434,2024-01-30,TH-SOUTH,Krating Daeng 250,f1 sponsorship,60,701,24297.17,1,3.0
RB04844,2024-11-05,EUROPE-EU,Tropical Edition,extreme sports,85,617,38236.58,5,6.0
RB03462,2023-10-17,TH-SOUTH,Tropical Edition,in-store promo,85,554,6750.73,1,10.0
RB07762,2023-10-26,USA-WEST,Krating Daeng 250,extreme sports,60,642,54904.94,1,9.0
RB07464,2023-10-17,EUROPE-EU,Red Edition,Social Media,75,697,49738.01,3,7.0
RB01028,2024-06-26,EUROPE-EU,Tropical Edition,Social Media,85,531,25428.97,3,5.0
RB08367,2024-04-15,TH-CENTRAL,Red Edition,Social Media,75,446,21243.21,5,6.0
RB01685,2023-03-18,EUROPE-EU,Krating Daeng 250,f1 sponsorship,60,437,56843.94,0,9.0
RB03267,2024-12-11,EUROPE-EU,Original Blue,TV Ad,80,464,52566.4,1,10.0
RB01000,2024-09-11,TH-EAST,Original Blue,f1 sponsorship,80,355,59345.94,5,5.0
RB01817,2023-10-14,TH-NORTH,Krating Daeng 250,extreme sports,60,596,21738.22,2,1.0
RB06039,2024-09-21,USA-EAST,Krating Daeng 250,Social Media,60,525,45125.39,3,8.0
RB02801,2024-06-08,ASIA-PACIFIC,Tropical Edition,Social Media,85,480,46677.76,0,7.0
RB06143,2024-10-18,EUROPE-EU,Original Blue,in-store promo,80,479,32904.98,0,2.0
RB06681,2024-09-28,TH-NORTH,Original Blue,in-store promo,80,579,49261.21,2,5.0
RB00716,2023-10-20,TH-NORTH,Tropical Edition,extreme sports,85,19914,53082.38,2,5.0
RB00351,2023-01-07,TH-NORTH,Tropical Edition,in-store promo,85,391,31102.8,1,7.0
RB09073,2023-01-23,USA-EAST,Tropical Edition,TV Ad,85,500,27133.39,2,7.0
RB06426,2024-03-01,TH-NORTH,Sugarfree,extreme sports,90,612,20361.67,1,6.0
RB08377,2023-10-27,USA-EAST,Krating Daeng 250,extreme sports,60,573,45943.39,3,6.0
RB02454,2023-11-07,TH-CENTRAL,Krating Daeng 250,in-store promo,60,425,30736.33,1,5.0
RB06071,2023-10-16,TH-NORTH,Krating Daeng 250,Social Media,60,687,28698.3,2,6.0
RB07870,2024-09-23,EUROPE-EU,Sugarfree,f1 sponsorship,90,369,15240.04,3,6.0
RB03071,2024-01-15,TH-CENTRAL,Sugarfree,extreme sports,90,458,43992.27,1,6.0
RB01807,2023-08-05,USA-WEST,Tropical Edition,TV Ad,85,243,47908.84,2,6.0
RB05186,2024-04-26,TH-CENTRAL,Original Blue,in-store promo,80,664,16682.01,2,5.0
RB00417,2023-05-02,TH-NORTH,Sugarfree,Social Media,90,11816,55346.26,1,6.0
RB02057,2023-11-02,TH-SOUTH,Original Blue,TV Ad,80,468,38373.87,0,10.0
RB05070,2024-03-07,TH-EAST,Krating Daeng 250,extreme sports,60,572,24293.39,1,10.0
RB08378,2024-01-17,TH-NORTH,Tropical Edition,Social Media,85,509,40678.11,3,7.0
